7777’7,AE4166CP,0.9996090178951418
AE166CP,AI4166,0.9996090178951418
AE4676,AE4876,0.9996090178951418
66853KA,CG853KA,0.9996090178951418
CG853KA,EG853KA,0.9996090178951418
AE9586IH,—9586Õ¬,0.9996090178951418
43408EO,AC3408EO,0.9996090178951418
IAE16,NE166CP,0.9996090178951418
FE166CP,IA6166CP,0.9996090178951418
AO172,—0172¿’,0.9996090178951418
AE166CP,AE3166,0.9996090178951418
AE7631,AE7631BH,0.9996090178951418
FAE41,NE166CP,0.9996090178951418
NE166CP,XE166CP,0.9996090178951418
IAE02,JRAE02,0.9994414541359168
CG853KA,EK853KA,0.9994414541359168
—9586ÕŒ,—9586Õﬁ,0.9994414541359168
AE9586HB,AE9586IK,0.9994414541359168
AE9586IK,—9586≤4,0.9994414541359168
43408EO,AI3408EO,0.9994414541359168
AE9586HE,≈9586–ﬁ,0.9994414541359168
AE9586,≈9586≈ﬁ,0.9994414541359168
AE017AX,—0172¿’,0.9994414541359168
IAE41,JAE166,0.9994414541359168
AE166CP,IAE1664,0.9994414541359168
AE7992,AE7992CP,0.9994414541359168
AE4166,IAE4166,0.9992020773370239
AE9586IK,—9586≈ﬁ,0.9992020773370239
AE9586,≈9586Õ¬,0.9992020773370239
AE9586,—9586Õ¬,0.9992020773370239
JAE1664,NE166CP,0.9992020773370239
IKFL458,KFL458,0.9992020773370239
AO172,EO172AX,0.9992020773370239
AE5351AA,≈5351¿¿,0.9988601104814627
AE4166CP,IE4166CP,0.9988601104814627
AE4166CP,AE8166CP,0.9988601104814627
AE166CP,AE8166CP,0.9988601104814627
AI4166,NE166CP,0.9988601104814627
AE166CP,IAE16,0.9988601104814627
AIE4166,KE4166,0.9988601104814627
AE4166,TAF416,0.9988601104814627
AI4166,KE4166,0.9988601104814627
AE7112BK,≈7112¬ ,0.9988601104814627
AE9586,—9586≈ﬁ,0.9988601104814627
AE9586IK,≈9586Õ¬,0.9988601104814627
AE9586HI,AE9586IH,0.9988601104814627
AE1664,AE4166CI,0.9988601104814627
AE4166CP,NE166LP,0.9988601104814627
AE7631,AE7631BP,0.9988601104814627
AE4876,AI4876,0.9983715864020896
AE4166CP,AEM66,0.9983715864020896
AE4166,AEM66,0.9983715864020896
KE4166CP,NE166CP,0.9983715864020896
—9586≈ﬁ,—9586ÕŒ,0.9983715864020896
AE9586IH,—9586ÕŒ,0.9983715864020896
AE9586HE,—9586Õ¬,0.9983715864020896
AE9586HI,AE986HB,0.9983715864020896
JAE16,NE166CP,0.9983715864020896
IA6166CP,JAE66,0.9983715864020896
AE1664,JAE166,0.9983715864020896
 4166—–,—2523¬¿,0.9983715864020896
AE1664,IAE41,0.9983715864020896
AE4166CP,JAE664,0.9983715864020896
AE7631BH,AE7631BP,0.9983715864020896
NE166CP,NE466CP,0.9983715864020896
AE1081AB,KOC10PA,0.9976736948601279
AE4166CP,AIE4166,0.9976736948601279
AE8124EI,AE8324EI,0.9976736948601279
AE9586HE,—9586–Œ,0.9976736948601279
AE9586,≈9586Õﬁ,0.9976736948601279
AE4166,IAE166,0.9976736948601279
AE3408EK,AI3408EO,0.9976736948601279
AE986HB,≈9586≈ﬁ,0.9976736948601279
≈0172¿’,—0172¿’,0.9976736948601279
AE017AX,EO172AX,0.9976736948601279
BMH61,MMH61,0.9976736948601279
AE4166CP,IAE1664,0.9976736948601279
IAE166,IAE41,0.9976736948601279
AE7631,AE7631BI,0.9976736948601279
AE5486HK,AE8417AA,0.9966767069430399
AE4166CP,IAE16,0.9966767069430399
AE4166CP,AEM166,0.9966767069430399
CC4166,KC4166,0.9966767069430399
AE4166,CC4166,0.9966767069430399
66853KA,CE853KA,0.9966767069430399
—9586Õ≈,—9586Õﬁ,0.9966767069430399
AE9586HB,AE9586HE,0.9966767069430399
AE9586IK,—9586≤Õ,0.9966767069430399
AE9586IH,—9586Õ≈,0.9966767069430399
JAE166,JAE66,0.9966767069430399
FE166CP,JAE166,0.9966767069430399
AE9586IK,≈9586≈ﬁ,0.9966767069430399
IKFL458,LKFL458,0.9966767069430399
AE017AX,AO172,0.9966767069430399
 5166—–, 6166—–,0.9966767069430399
NE166CF,NE166CP,0.9966767069430399
IA6166CP,IAE1664,0.9966767069430399
AA8776IK,AB776,0.9966767069430399
61301IH,AE6130IH,0.995252438490057
AE166CP,AE166LF,0.995252438490057
AE166LP,XE4166CP,0.995252438490057
7777 7,AE4166CP,0.995252438490057
AE166CP,AE2227AB,0.995252438490057
IAE022,JRAE02,0.995252438490057
AE4166,IAE66,0.995252438490057
AI4876,XE4876,0.995252438490057
CE853KA,EG853KA,0.995252438490057
46853KA,EG853KA,0.995252438490057
AE9586HI,—9586ÕŒ,0.995252438490057
AE9586HE,—9586Õ≈,0.995252438490057
AE9586HK,AE9586IK,0.995252438490057
AE3408EK,AI3408EK,0.995252438490057
IAE166,JAE166,0.995252438490057
AE4166,JAE66,0.995252438490057
KFL458,LKFL458,0.995252438490057
EO172AX,≈0172¿’,0.995252438490057
AF9491,AF9497,0.995252438490057
 1166—–, 5166—–,0.995252438490057
AE166CP,JAE664,0.995252438490057
AE7631BH,AE7631BI,0.995252438490057
LAE166CP,NE166CP,0.995252438490057
AE166CP,IAE416,0.995252438490057
NE166CP,NF166CP,0.995252438490057
KADMH08,KADWH08,0.99321776927151
AE166LF,AE4166CP,0.99321776927151
AE166LP,AE8166CP,0.99321776927151
AE1204AB,AE166CP,0.99321776927151
AEO24,IAE02,0.99321776927151
AE4166,AE466CP,0.99321776927151
AC4876,AE4876,0.99321776927151
KE4166,NE4166,0.99321776927151
AE3166,AE4166CP,0.99321776927151
LH4585,–4585≤—,0.99321776927151
66853KA,EK853KA,0.99321776927151
CE853KA,EK853KA,0.99321776927151
46853KA,66853KA,0.99321776927151
46853KA,EK853KA,0.99321776927151
AE9586HI,—9586Õﬁ,0.99321776927151
AE9586HE,—9586Õﬁ,0.99321776927151
AE9586,AE9586HM,0.99321776927151
AE9586HM,AE9586IK,0.99321776927151
AE9586,—9586–Œ,0.99321776927151
—9586Õ¬,—9586ÕŒ,0.99321776927151
AE9586IK,—9586–¬,0.99321776927151
AE4166CP,JAE1664,0.99321776927151
AE3408EK,AI3408,0.99321776927151
AE2523BA,XE2523BA,0.99321776927151
AE2523BA,AFQ491,0.99321776927151
≈9586≈ﬁ,≈9586–ﬁ,0.99321776927151
AE5930,KM0379,0.99321776927151
EO172,—0172¿’,0.99321776927151
AE0172,—0172¿’,0.99321776927151
AF9497, 4166—–,0.99321776927151
AE2523BA,XIE2523,0.99321776927151
AE1664,IAE166,0.99321776927151
AE4458ET,NE166CP,0.99321776927151
AE7631,≈7631¬≤,0.99321776927151
46084AH,NE166CP,0.99321776927151
AE2557,AE2557EC,0.9903110989592999
AE3258AA,KOC10PA,0.9903110989592999
AE4166CP,—4166—–,0.9903110989592999
AE4166CP,AEA166,0.9903110989592999
AE166CP,AEA166,0.9903110989592999
7777 7,AE166CP,0.9903110989592999
AE4166CP,AE9098AA,0.9903110989592999
AE1216AB,AE4166CP,0.9903110989592999
AE2726KC,AE4166CP,0.9903110989592999
AE1364CK,AE1364CX,0.9903110989592999
JRAE02,MAE02,0.9903110989592999
4,XE4876,0.9903110989592999
AE4166,AEM166,0.9903110989592999
AE4166CP,NE466CP,0.9903110989592999
66853KA,EG853KA,0.9903110989592999
EG853KA,EK853KA,0.9903110989592999
46853KA,CE853KA,0.9903110989592999
AE9586HI,—9586Õ≈,0.9903110989592999
—9586≈ﬁ,—9586Õ≈,0.9903110989592999
—9586≈ﬁ,—9586Õﬁ,0.9903110989592999
AE9586IK,—9586Õ≤,0.9903110989592999
AE9586HE,≈9586Õﬁ,0.9903110989592999
AE9586IH,—9586Õﬁ,0.9903110989592999
AE9586IH,—9586≤4,0.9903110989592999
AE9586,—9586≤Õ,0.9903110989592999
—9586Õ¬,—9586Õ≈,0.9903110989592999
AE986HB,≈9586Õ¬,0.9903110989592999
AE9586,AEE9586,0.9903110989592999
AE9586HB,AE9586IH,0.9903110989592999
AE9586IK,AIE9586,0.9903110989592999
43408EO,AE3408EC,0.9903110989592999
AE166CP,JAE1664,0.9903110989592999
AE3408,KE3408EO,0.9903110989592999
AE2227AB,AE2523BA,0.9903110989592999
AE5930,AES93,0.9903110989592999
 1166—–,—2523¬¿,0.9903110989592999
AF9491, 6166—–,0.9903110989592999
AF9497, 6166—–,0.9903110989592999
AF9491, 4166—–,0.9903110989592999
AE2523BA,≤6166—–,0.9903110989592999
AE1917IB,NE166CP,0.9903110989592999
AE7631,≈7631¬≈,0.9903110989592999
AE7631BI,AE7631BP,0.9903110989592999
FAE41,IA6166CP,0.9903110989592999
FE166CP,IAE41,0.9903110989592999
41664CP,NE166CP,0.9903110989592999
AE0714AB,TO0009,0.9861587127989999
AE4166CP,AEE4166,0.9861587127989999
7777’7,AE166CP,0.9861587127989999
AE4166,JAE4166,0.9861587127989999
AE4166CP,AE9959AA,0.9861587127989999
IAE02,KAE02,0.9861587127989999
KAE02,MAE02,0.9861587127989999
IAE022,KAE02,0.9861587127989999
AE166CP,AE7682HO,0.9861587127989999
Õ4585≤—,–4585≤—,0.9861587127989999
ZC019J,–4585≤—,0.9861587127989999
AE4525,AE452SF,0.9861587127989999
AE9586HB,—9586ÕŒ,0.9861587127989999
—9586ÕŒ,—9586–Œ,0.9861587127989999
AE9586HE,≈9586Õ¬,0.9861587127989999
AE9586IH,—9586–Œ,0.9861587127989999
AE9586HI,—9586Õ¬,0.9861587127989999
AE3408,AE3408EC,0.9861587127989999
IAE66,NE166CP,0.9861587127989999
AE4166,FE166CP,0.9861587127989999
AE9586IH,≈9586–ﬁ,0.9861587127989999
AE0172,EO172AX,0.9861587127989999
AE0172,AO172,0.9861587127989999
AE4166CI,JAE166,0.9861587127989999
AE166CP,NE166CF,0.9861587127989999
AE7631BH,≈7631¬≤,0.9861587127989999
AE7631BP,≈7631¬≤,0.9861587127989999
AE7631,AE763BH,0.9861587127989999
AE4166,IAE41,0.9861587127989999
AI4166CP,NE166CP,0.9861587127989999
AE4166CP,IAE416,0.9861587127989999
AE4166CI,IAE416,0.9861587127989999
AE166CP,NF166CP,0.9861587127989999
AF4166,NE166CP,0.9861587127989999
KADAH08,KADHH08,0.9802267325699999
AE4166CP,AE5932AA,0.9802267325699999
AE166CP,AE2726KC,0.9802267325699999
AE4070EM,AE4166CP,0.9802267325699999
AE4166CP,AE8510EX,0.9802267325699999
IAE02,WAE02,0.9802267325699999
IAE022,MAE022,0.9802267325699999
AE1459AB,—1459¿¬,0.9802267325699999
TEI4N05,TEKN05,0.9802267325699999
AE166CP,AE5932AA,0.9802267325699999
AE4166,NE4166,0.9802267325699999
LH4585,Õ4585≤—,0.9802267325699999
AE9586,AE9586HO,0.9802267325699999
AE956HB,AE9586,0.9802267325699999
AE9586,—9586Õ≤,0.9802267325699999
AE9586IK,≈9586Õﬁ,0.9802267325699999
AE9586IK,—9586≈Œ,0.9802267325699999
AE9586,—9586≤4,0.9802267325699999
AE9586HE,—9586≤4,0.9802267325699999
AE9586IK,—9586–≈,0.9802267325699999
95861HB,AE9586IK,0.9802267325699999
AE9586HE,—9586–¬,0.9802267325699999
AE9586IH,—9586–¬,0.9802267325699999
AE3408IO,AI3408EO,0.9802267325699999
AE9959AA,NE166CP,0.9802267325699999
AE166CP,JAE16,0.9802267325699999
JAE166,JAE4166,0.9802267325699999
XEE2523, 4166—–,0.9802267325699999
 4166—–, 5166—–,0.9802267325699999
AE0287EC,AE2523BA,0.9802267325699999
EO172,EO172AX,0.9802267325699999
AO172,EO172,0.9802267325699999
AES9301,AIE593,0.9802267325699999
AE017AX,EO172,0.9802267325699999
AE2523BA,KN166CP,0.9802267325699999
AE4166CP,FAE41,0.9802267325699999
AE166CP,NE466CP,0.9802267325699999
AE7992,≈7992—≈,0.9802267325699999
AA8111,AA8111IX,0.9717524751
AE4210CX,MPEB2,0.9717524751
AE0120,AE0120BI,0.9717524751
AE4166,XE4166CP,0.9717524751
AE8166CP,XE4166CP,0.9717524751
AA1290TO,AE4166CP,0.9717524751
AE4166,IAE416,0.9717524751
AE4166,AEA166,0.9717524751
AE166CF,AE4166CI,0.9717524751
AE1216AB,AE166CP,0.9717524751
AE103AA,AE166CP,0.9717524751
AE103AA,AE4166CP,0.9717524751
AE1070,AE1070IC,0.9717524751
AE1640AA,AE166CP,0.9717524751
AE166CP,AE1738KA,0.9717524751
AE4981,AE4981IH,0.9717524751
AE4166CP,AE4828BK,0.9717524751
AE1364CK,AE136CK,0.9717524751
AE2273CA,AE4166CP,0.9717524751
AEO24,IAE022,0.9717524751
06006AC,Œ6006¿√,0.9717524751
AE4166CP,AE6655CE,0.9717524751
AC4876,XE4876,0.9717524751
AE166CP,AE4828BK,0.9717524751
AE0195,AE4166,0.9717524751
CC4166,KE4166,0.9717524751
AI4166,KC4166,0.9717524751
AE4166,KF4166,0.9717524751
UH4585,–4585≤—,0.9717524751
LH4585,ZC019J,0.9717524751
AE5382EI,AE538ZE,0.9717524751
TO0001,TOD01,0.9717524751
AE8324EI,AE8524EI,0.9717524751
AE9586,≈9586ÕŒ,0.9717524751
AE9586IK,≈9586ÕŒ,0.9717524751
AE9586HE,—9586≈ﬁ,0.9717524751
AE9586HM,—9586ÕŒ,0.9717524751
≈9586Õ¬,—9586ÕŒ,0.9717524751
—9586Õ≤,—9586ÕŒ,0.9717524751
—9586≤4,—9586ÕŒ,0.9717524751
AE986HB,—9586ÕŒ,0.9717524751
—9586Õ¬,—9586Õﬁ,0.9717524751
AE9586,AE9586HK,0.9717524751
AE9586HE,AIE9586,0.9717524751
43408EO,MCJ40,0.9717524751
AC3408EO,AE3408IO,0.9717524751
AE3408,—3408≈Œ,0.9717524751
AE3408EK,—3408≈Œ,0.9717524751
FE166CP,IAE166,0.9717524751
IAE166,IAE4166,0.9717524751
46348EO,AE3408EK,0.9717524751
AE9586HE,≈9586≈ﬁ,0.9717524751
AE0393EX,AE2523BA,0.9717524751
AE986HB,≈9586Õﬁ,0.9717524751
AE0172AX,—0172¿’,0.9717524751
AO172,≈0172¿’,0.9717524751
AE0172,AE017AX,0.9717524751
AE2523BA,AFQ497,0.9717524751
AF9491,AFQ491,0.9717524751
AE5590IM,NE166CP,0.9717524751
AE4166CP,NE166CF,0.9717524751
AE4166CI,IAE41,0.9717524751
AE3613EK,NE166CP,0.9717524751
AE6655CE,NE166CP,0.9717524751
IAE47,NE166CP,0.9717524751
AE6633BC,NE166CP,0.9717524751
AE6633,NE166CP,0.9717524751
AE7631BH,≈7631¬≈,0.9717524751
AE7631BH,AE763BH,0.9717524751
AE7631BI,AE763BH,0.9717524751
AE7631,≈7631¬–,0.9717524751
AE1363,AE1363AA,0.959646393
AE9584,AE9584BK,0.959646393
AE0141,AE0141CP,0.959646393
AE1161AB,BOK3A06,0.959646393
AE2177HE,AE9155ET,0.959646393
AA3091PA,AE3127IH,0.959646393
KA0HH08,KADHH08,0.959646393
AE1219AB,AE4166CP,0.959646393
AE166LF,AE166LP,0.959646393
AE4166CP,AE7515AA,0.959646393
AE2474KO,AE4166CP,0.959646393
AE166LP,AE4166,0.959646393
AI4166,AIE4166,0.959646393
AE8950,AE8950CE,0.959646393
AE3263BA,≈3263¬≤,0.959646393
AE4898KB,AE7756KA,0.959646393
AE2227AB,AE4166CP,0.959646393
AE166CP,AE4070EM,0.959646393
AE6016,AE6016IB,0.959646393
AE3011HI,AE4166CP,0.959646393
AA5630TO,AE4166CP,0.959646393
AE1067HO,AE4166CP,0.959646393
AE4166CP,AE8888IK,0.959646393
AA0684PX,AE4166CP,0.959646393
AE2171EC,AE4166CP,0.959646393
MAE02,MAE022,0.959646393
AEO04,IAE02,0.959646393
FAI1AA1,FAI4AA1,0.959646393
AE0134,AE0134AB,0.959646393
AE166CP,AE6112EO,0.959646393
AE4166CP,AE7308HB,0.959646393
AE0996AA,AE166CP,0.959646393
AE0504AH,AE166CP,0.959646393
AE166CP,AE7799,0.959646393
AE4166CP,AI1165HA,0.959646393
AE0303KB,AE166CP,0.959646393
AE4106BX,AE4166CP,0.959646393
AE166CP,AE4106BX,0.959646393
AE166CP,AE4718ET,0.959646393
AE166CP,AE8577AE,0.959646393
AE166CP,AE2217AB,0.959646393
4,AE4876,0.959646393
AE4166CE,AE4166CP,0.959646393
AE4166CP,KE4166CP,0.959646393
AE4166CP,KE4166,0.959646393
AE3166,AE4166,0.959646393
KE4166,TAF416,0.959646393
AE0944AB,BA9605BI,0.959646393
AE4166,AE4166CB,0.959646393
AE4166,TKF4166,0.959646393
AE4166,KI4166,0.959646393
AAH4585,–4585≤—,0.959646393
14585IC,–4585≤—,0.959646393
AAH4585,LH4585,0.959646393
LH4585,UH4585,0.959646393
14585IC,LH4585,0.959646393
UH4585,ZC019J,0.959646393
ZC019J,Õ4585≤—,0.959646393
14585IC,ZC019J,0.959646393
AE0049AB,TO0009,0.959646393
AE8124EI,AE8524EI,0.959646393
AE8293HI,AE9584BK,0.959646393
AE9586HB,—9586Õ≈,0.959646393
AE9586HB,AE9586HI,0.959646393
AE9586HB,—9586Õﬁ,0.959646393
AE956HB,AE9586IK,0.959646393
AE9586HI,—9586–Œ,0.959646393
AE9586HM,≈9586Õ¬,0.959646393
AE9586IK,AI9586,0.959646393
—9586≤4,—9586Õ¬,0.959646393
AE9586IH,—9586≤Õ,0.959646393
—9586≤Õ,—9586Õ¬,0.959646393
AE9586HB,AE986HB,0.959646393
95861HB,AE9586IH,0.959646393
AE9586HI,—9586–¬,0.959646393
AE9586HH,AE9586IK,0.959646393
AE3408,MCJ40,0.959646393
AE3408EC,AE3408IO,0.959646393
AC3408EO,AE3408EC,0.959646393
AE3408,AI3408EK,0.959646393
AE3408EK,IE3408EO,0.959646393
43408EO,AI3408EK,0.959646393
JAE166,JAE1664,0.959646393
IAE4166,JAE166,0.959646393
43408EO,KE3408EO,0.959646393
AE4166CP,JAE16,0.959646393
IA6166CP,JAE16,0.959646393
AE1664,JAE66,0.959646393
AE1664,FE166CP,0.959646393
AE1664,JAE4166,0.959646393
AE1983KB,AE2523BA,0.959646393
≈9586Õ¬,≈9586–ﬁ,0.959646393
IKFL458,KFL451,0.959646393
AEO17,EO172AX,0.959646393
AE017AX,≈0172¿’,0.959646393
HMH61,MMH61,0.959646393
AEO02,—0172¿’,0.959646393
AG017AX,—0172¿’,0.959646393
AE0396IE,AE5930,0.959646393
AE2885,AE2885IX,0.959646393
AE0523AB,AE1515AB,0.959646393
PB4189CT,PB9132CX,0.959646393
AF9491,XEE2523,0.959646393
≈8779≤≤,—8779¿ ,0.959646393
≈8779≤≤,—8779¿≤,0.959646393
IA6166CP,IAE4166,0.959646393
AE4166CI,IAE166,0.959646393
AE4166CI,FE166CP,0.959646393
AE6449CP,NE166CP,0.959646393
AE4549AB,NE166CP,0.959646393
AE7199IP,NE166CP,0.959646393
AE0113BE,NE166CP,0.959646393
AE1664,IAE1664,0.959646393
IAE1664,JAE166,0.959646393
AE1917IB,AE4166CP,0.959646393
2A21321,NE166CP,0.959646393
IAE41,JAE664,0.959646393
AE6515CO,NE166CP,0.959646393
AA9217KT,NE166CP,0.959646393
AE5567BC,NE166CP,0.959646393
AE7631BP,≈7631¬≈,0.959646393
AE7631,AEE7631,0.959646393
AE7631BI,≈7631¬–,0.959646393
IA6166CP,JAE1664,0.959646393
AE166CP,FAE41,0.959646393
IA6166CP,LAE166CP,0.959646393
AE9218IT,NE166CP,0.959646393
CRG959,NE166CP,0.959646393
AE3526AA,NE166CP,0.959646393
AE3274EE,NE166CP,0.959646393
AE1031HO,NE166CP,0.959646393
AE2050HI,NE166CP,0.959646393
57654AE,NE166CP,0.959646393
AE4412CH,NE166CP,0.959646393
AP1012AX,NE166CP,0.959646393
AE4392IT,NE166CP,0.959646393
NE166CP,NE166LH,0.959646393
AE4242EI,NE166CP,0.959646393
AE1105EK,NE166CP,0.959646393
AA8776,≤8776≤ ,0.959646393
AA8776,AE7115IB,0.959646393
AA8776,AA8776TK,0.959646393
AE4166CP,NF166CP,0.959646393
AES844,HDD454,0.959646393
AE2596AB,AE7432EP,0.94235199
79591HI,AE7959HI,0.94235199
AE5970,AE5970CM,0.94235199
AE7906,AE7906CP,0.94235199
AE7953HX,BE1417CI,0.94235199
AE1177AH,AE1255ET,0.94235199
AE7337CX,CB3085AT,0.94235199
AE3909AA,OAPYC2,0.94235199
AE5789,AE5789IK,0.94235199
KADMH08,KOC10PA,0.94235199
AE166CP,AE7515AA,0.94235199
TO0009,TO00093,0.94235199
AE4166CP,AE8880HH,0.94235199
AE1204AB,AE4166CP,0.94235199
AE166CP,AE2079IX,0.94235199
AE0473AB,AE4166CP,0.94235199
AE166CP,AE5933KA,0.94235199
AE5351AA,ES351AA,0.94235199
AE1738KA,AE4166CP,0.94235199
AE2030,AE2030CX,0.94235199
AE4166CP,AE9009AE,0.94235199
AE166CP,AE4955AA,0.94235199
AE4166,IAE16,0.94235199
AE4166CP,AE8384HE,0.94235199
AE1364CX,AE136CK,0.94235199
AE1364CK,AE136CX,0.94235199
FZD632,IZD632,0.94235199
IAE02,MAE022,0.94235199
AEO04,IAE022,0.94235199
AEO24,MAE02,0.94235199
JRAE02,RAE02,0.94235199
AE2217AB,AE4166CP,0.94235199
AE1474AB,AE1474AP,0.94235199
FAI1AA1,TEI4N05,0.94235199
FAI1AA1,TAI4AA1,0.94235199
AE1468AB,AE1471AB,0.94235199
AE4166CP,AE8067KB,0.94235199
AE166CP,AE7722CI,0.94235199
AA0024PX,AE4166CP,0.94235199
AE4166,XE166CP,0.94235199
AE4166CP,AE8629CP,0.94235199
AE4166CP,AE5008,0.94235199
